audio_file,transcript_file,phoneme_transcript_file,phonemes,fluency
./data/aligned_audio_revised/aligned_audio_sample_413.wav,./data/aligned_transcript_revised/aligned_audio_sample_413_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_413_phonemes.txt,l u n a dʲ i s e b ʊ ɫ ʋ aj f aj,I
./data/aligned_audio_revised/aligned_audio_sample_414.wav,./data/aligned_transcript_revised/aligned_audio_sample_414_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_414_phonemes.txt,ç e l u n a ʈ ɜː n a n ð a b l ʉ tʰ ʉ θ m əw d,I
./data/aligned_audio_revised/aligned_audio_sample_415.wav,./data/aligned_transcript_revised/aligned_audio_sample_415_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_415_phonemes.txt,l u n a k ə n ɛ k ʈ ə spn h ɑ t s p ɑ t,I
./data/aligned_audio_revised/aligned_audio_sample_416.wav,./data/aligned_transcript_revised/aligned_audio_sample_416_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_416_phonemes.txt,ʃ ɐ t d aw n ð a k ə m pʲ ʉː ʈ ə l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_417.wav,./data/aligned_transcript_revised/aligned_audio_sample_417_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_417_phonemes.txt,ç e l u n a h aw a j ə,P
./data/aligned_audio_revised/aligned_audio_sample_418.wav,./data/aligned_transcript_revised/aligned_audio_sample_418_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_418_phonemes.txt,ç ʉː a j ə l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_419.wav,./data/aligned_transcript_revised/aligned_audio_sample_419_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_419_phonemes.txt,ʋ aj a m aj ɒː l ʋ eː z h ɐ ɲ ɟ ɹ i l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_420.wav,./data/aligned_transcript_revised/aligned_audio_sample_420_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_420_phonemes.txt,l u n a aj fʲ iː l d ɛ p ɹ ɛ s t,P
./data/aligned_audio_revised/aligned_audio_sample_421.wav,./data/aligned_transcript_revised/aligned_audio_sample_421_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_421_phonemes.txt,aj fʲ iː l s a d l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_422.wav,./data/aligned_transcript_revised/aligned_audio_sample_422_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_422_phonemes.txt,h aw d əw aj aː n m ɐ ɲ i l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_423.wav,./data/aligned_transcript_revised/aligned_audio_sample_423_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_423_phonemes.txt,ç e l u n a aj ɲ iː d s ɐ m aj dʲ i a z f a s t ɑ ɹ tʰ ɐ p i n n ə p ɒː l,I
./data/aligned_audio_revised/aligned_audio_sample_424.wav,./data/aligned_transcript_revised/aligned_audio_sample_424_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_424_phonemes.txt,l u n a aj l ɐ v j ə,I
./data/aligned_audio_revised/aligned_audio_sample_425.wav,./data/aligned_transcript_revised/aligned_audio_sample_425_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_425_phonemes.txt,ç e l u n a d əw j ə l ɐ v ɛ mʲ iː b a k,I
./data/aligned_audio_revised/aligned_audio_sample_426.wav,./data/aligned_transcript_revised/aligned_audio_sample_426_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_426_phonemes.txt,ʋ aj i z d̪ a aː θ ɹ aw n l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_427.wav,./data/aligned_transcript_revised/aligned_audio_sample_427_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_427_phonemes.txt,ʋ ɛ n ʋ ɪ l s ɐ n s ɛ ʈ ə ɖ eː l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_428.wav,./data/aligned_transcript_revised/aligned_audio_sample_428_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_428_phonemes.txt,l u n a ʎ i ɹ i k s ɒ f spn s ɑ ŋ f ɹ ɐ m ʋ ɒ n d aj ɹ ɛ c ʃ ɔ n,B
./data/aligned_audio_revised/aligned_audio_sample_429.wav,./data/aligned_transcript_revised/aligned_audio_sample_429_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_429_phonemes.txt,h aw d əw j ə n əw ç i i z d̪ a ʋ ɒ n l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_430.wav,./data/aligned_transcript_revised/aligned_audio_sample_430_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_430_phonemes.txt,ç e l u n a h aw ə s m ɛ l ɡ ʊ d,I
./data/aligned_audio_revised/aligned_audio_sample_431.wav,./data/aligned_transcript_revised/aligned_audio_sample_431_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_431_phonemes.txt,l u n a ʃ əw ɛ mʲ iː ɛː ɹ i ŋ ɡ z f a ʈ iː ɲ eː dʒ ə z,I
./data/aligned_audio_revised/aligned_audio_sample_432.wav,./data/aligned_transcript_revised/aligned_audio_sample_432_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_432_phonemes.txt,ç e l u n a ʋ ɒ ʈ i z ʃ ɛ ɹ m a c i t,I
./data/aligned_audio_revised/aligned_audio_sample_433.wav,./data/aligned_transcript_revised/aligned_audio_sample_433_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_433_phonemes.txt,h aw d əw aj i n v ɛ s t i n ʃ ɛ ɹ m a c i t l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_434.wav,./data/aligned_transcript_revised/aligned_audio_sample_434_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_434_phonemes.txt,i z a s t ɹ ɔ l ɔ dʒ i a c ə ɹ ɪ t l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_435.wav,./data/aligned_transcript_revised/aligned_audio_sample_435_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_435_phonemes.txt,l u n a p ʎ iː z ɹ ɛ k ɔ m ɛ n d t ɹ ɛ c ɪ ŋ d ɛ s tʲ i n e ʃ ɔ n ɲ i a ɛ mʲ iː,I
./data/aligned_audio_revised/aligned_audio_sample_436.wav,./data/aligned_transcript_revised/aligned_audio_sample_436_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_436_phonemes.txt,i z spn m aj ɲ ʉ ʋ ɒː k ə n ɐ f f a f a t l ɒ s,B
./data/aligned_audio_revised/aligned_audio_sample_437.wav,./data/aligned_transcript_revised/aligned_audio_sample_437_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_437_phonemes.txt,l u n a h aw ə l uː s b ɛ ʎ i f a t,P
./data/aligned_audio_revised/aligned_audio_sample_438.wav,./data/aligned_transcript_revised/aligned_audio_sample_438_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_438_phonemes.txt,ç e l u n a ʃ əw ɛ mʲ iː ɹ ɛ s ə pʲ i f a tʃ i c ɛ n,I
./data/aligned_audio_revised/aligned_audio_sample_439.wav,./data/aligned_transcript_revised/aligned_audio_sample_439_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_439_phonemes.txt,l u n a h aw ə p ɹ ə pʰ ɛ ɹ spn ʈ iː,I
./data/aligned_audio_revised/aligned_audio_sample_440.wav,./data/aligned_transcript_revised/aligned_audio_sample_440_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_440_phonemes.txt,i z spn ɡ ʊ d ɒ ɹ tʃ ɹ a ʃ,B
./data/aligned_audio_revised/aligned_audio_sample_441.wav,./data/aligned_transcript_revised/aligned_audio_sample_441_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_441_phonemes.txt,l u n a mʲ ɪ n ə m aj z z a ʋ ɪ n oː s,I
./data/aligned_audio_revised/aligned_audio_sample_442.wav,./data/aligned_transcript_revised/aligned_audio_sample_442_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_442_phonemes.txt,m a k s ɪ m aj z z a ʋ ɪ n oː s l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_443.wav,./data/aligned_transcript_revised/aligned_audio_sample_443_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_443_phonemes.txt,k l əw s spn k ə ɹ ə n ʋ ɪ n ɖ oː z l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_444.wav,./data/aligned_transcript_revised/aligned_audio_sample_444_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_444_phonemes.txt,l u n a s ʋ ɪ tʃ ə n ɛ t a p,I
./data/aligned_audio_revised/aligned_audio_sample_445.wav,./data/aligned_transcript_revised/aligned_audio_sample_445_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_445_phonemes.txt,l u n a əw p ə n ʈ ɑː s k m a ɲ i dʒ a,I
./data/aligned_audio_revised/aligned_audio_sample_446.wav,./data/aligned_transcript_revised/aligned_audio_sample_446_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_446_phonemes.txt,əw p ə n k ə n ʈ ɹ oː l p a n ə l l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_447.wav,./data/aligned_transcript_revised/aligned_audio_sample_447_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_447_phonemes.txt,ɹ i f ɹ ɛ ʃ d̪ a s c ɹ iː n l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_448.wav,./data/aligned_transcript_revised/aligned_audio_sample_448_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_448_phonemes.txt,l u n a ɹ ɪ ɲ eː m ɹ i p ɒː ʈ spn ə f aj n a ɫ spn,B
./data/aligned_audio_revised/aligned_audio_sample_449.wav,./data/aligned_transcript_revised/aligned_audio_sample_449_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_449_phonemes.txt,l u n a spn d̪ ɪ s f aj l,B
./data/aligned_audio_revised/aligned_audio_sample_450.wav,./data/aligned_transcript_revised/aligned_audio_sample_450_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_450_phonemes.txt,l u n a əw p ə n spn,B
./data/aligned_audio_revised/aligned_audio_sample_451.wav,./data/aligned_transcript_revised/aligned_audio_sample_451_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_451_phonemes.txt,l u n a əw p ə n cʰ æ ɫ c ə l ej t ɚ,I
./data/aligned_audio_revised/aligned_audio_sample_452.wav,./data/aligned_transcript_revised/aligned_audio_sample_452_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_452_phonemes.txt,i ɲ c ɹ iː s d̪ a v ɑ ʎ ʉ m b aj spn p ə s ɛ n ʈ l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_453.wav,./data/aligned_transcript_revised/aligned_audio_sample_453_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_453_phonemes.txt,l u n a spn d̪ a s t ɑ k p ɹ aj s ɒ f spn,I
./data/aligned_audio_revised/aligned_audio_sample_454.wav,./data/aligned_transcript_revised/aligned_audio_sample_454_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_454_phonemes.txt,l u n a ʋ ɪ l i t ɹ e n ʈ ə m ɒ ɹ oː,I
./data/aligned_audio_revised/aligned_audio_sample_455.wav,./data/aligned_transcript_revised/aligned_audio_sample_455_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_455_phonemes.txt,h aw m ɐ tʃ ɹ a m d əw aj a v l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_456.wav,./data/aligned_transcript_revised/aligned_audio_sample_456_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_456_phonemes.txt,l u n a ʃ əw b a t ə ɹ i p ə s ɛ n ʈʲ ɪ dʒ,B
./data/aligned_audio_revised/aligned_audio_sample_457.wav,./data/aligned_transcript_revised/aligned_audio_sample_457_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_457_phonemes.txt,ç e l u n a ʃ əw spn j uː s i dʒ,B
./data/aligned_audio_revised/aligned_audio_sample_458.wav,./data/aligned_transcript_revised/aligned_audio_sample_458_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_458_phonemes.txt,l u n a c ʎ i a m ɑ b ɹ aw z a ç i s t ɔ ɹ i,B
./data/aligned_audio_revised/aligned_audio_sample_459.wav,./data/aligned_transcript_revised/aligned_audio_sample_459_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_459_phonemes.txt,ç e l u n a əw p ə n spn,I
./data/aligned_audio_revised/aligned_audio_sample_460.wav,./data/aligned_transcript_revised/aligned_audio_sample_460_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_460_phonemes.txt,l u n a əw p ə n ʋ ɜː ɖ,I
./data/aligned_audio_revised/aligned_audio_sample_461.wav,./data/aligned_transcript_revised/aligned_audio_sample_461_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_461_phonemes.txt,əw p ə n j ʉ tʰ ʉ b l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_462.wav,./data/aligned_transcript_revised/aligned_audio_sample_462_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_462_phonemes.txt,l u n a k l əw s ʋ ɜː ɖ,I
./data/aligned_audio_revised/aligned_audio_sample_463.wav,./data/aligned_transcript_revised/aligned_audio_sample_463_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_463_phonemes.txt,spn d̪ a ʋ ɛ d̪ ə l aj k ʈ ə ɖ eː l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_464.wav,./data/aligned_transcript_revised/aligned_audio_sample_464_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_464_phonemes.txt,k ɒː l spn a n ʋ ɒ ʈ s a p l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_465.wav,./data/aligned_transcript_revised/aligned_audio_sample_465_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_465_phonemes.txt,l u n a ʃ ɐ d aw n d̪ a k ə m pʲ ʉː ʈ ə,I
./data/aligned_audio_revised/aligned_audio_sample_466.wav,./data/aligned_transcript_revised/aligned_audio_sample_466_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_466_phonemes.txt,l u n a spn,I
./data/aligned_audio_revised/aligned_audio_sample_467.wav,./data/aligned_transcript_revised/aligned_audio_sample_467_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_467_phonemes.txt,p ə ʈ ð a k ə m pʲ ʉː ʈ ə ə s ʎ i p l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_468.wav,./data/aligned_transcript_revised/aligned_audio_sample_468_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_468_phonemes.txt,l aw a z a v ɑ ʎ ʉ m l ɛ v ə ɫ,P
./data/aligned_audio_revised/aligned_audio_sample_469.wav,./data/aligned_transcript_revised/aligned_audio_sample_469_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_469_phonemes.txt,l u n a ʈ eː k a spn,I
./data/aligned_audio_revised/aligned_audio_sample_470.wav,./data/aligned_transcript_revised/aligned_audio_sample_470_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_470_phonemes.txt,əw p ə n j ʉ tʰ ʉ b,I
./data/aligned_audio_revised/aligned_audio_sample_471.wav,./data/aligned_transcript_revised/aligned_audio_sample_471_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_471_phonemes.txt,əw p ə n k ə m ɑː n ɖ p ɹ ɑ m p t,I
./data/aligned_audio_revised/aligned_audio_sample_472.wav,./data/aligned_transcript_revised/aligned_audio_sample_472_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_472_phonemes.txt,l u n a əw p ə n ð a d ɑ c ə m ə n t s f əw ɫ d ə,I
./data/aligned_audio_revised/aligned_audio_sample_473.wav,./data/aligned_transcript_revised/aligned_audio_sample_473_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_473_phonemes.txt,ʃ əw ɛ mʲ iː m ɑ d aw n l əw d z,I
./data/aligned_audio_revised/aligned_audio_sample_474.wav,./data/aligned_transcript_revised/aligned_audio_sample_474_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_474_phonemes.txt,d ə ʎ iː t d̪ ɪ s f aj l l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_475.wav,./data/aligned_transcript_revised/aligned_audio_sample_475_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_475_phonemes.txt,m uː v f aj l n e m ɹ i p ɒː ʈ ə d aw n l əw d z f əw ɫ d ə,B
./data/aligned_audio_revised/aligned_audio_sample_476.wav,./data/aligned_transcript_revised/aligned_audio_sample_476_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_476_phonemes.txt,ç e l u n a əw p ə n b ɹ aw z a,I
./data/aligned_audio_revised/aligned_audio_sample_477.wav,./data/aligned_transcript_revised/aligned_audio_sample_477_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_477_phonemes.txt,l u n a s aː tʃ spn ɲ i a ɛ mʲ iː,I
./data/aligned_audio_revised/aligned_audio_sample_478.wav,./data/aligned_transcript_revised/aligned_audio_sample_478_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_478_phonemes.txt,ɡ əw ə spn k ɒ m spn,I
./data/aligned_audio_revised/aligned_audio_sample_479.wav,./data/aligned_transcript_revised/aligned_audio_sample_479_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_479_phonemes.txt,l u n a tʃ ɛ k m ɑ m e ɫ z,I
./data/aligned_audio_revised/aligned_audio_sample_480.wav,./data/aligned_transcript_revised/aligned_audio_sample_480_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_480_phonemes.txt,s ɛ n d a n ɛ m e ɫ ə spn l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_481.wav,./data/aligned_transcript_revised/aligned_audio_sample_481_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_481_phonemes.txt,ç e l u n a ʈ ɛ k s spn ə a ɹ aj v s uː n a n d̪ a l əw cʰ ej ʃ ə n,I
./data/aligned_audio_revised/aligned_audio_sample_482.wav,./data/aligned_transcript_revised/aligned_audio_sample_482_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_482_phonemes.txt,l u n a p l e mʲ ʉ z ɪ k f ɹ ɐ m j ʉ tʰ ʉ b,I
./data/aligned_audio_revised/aligned_audio_sample_483.wav,./data/aligned_transcript_revised/aligned_audio_sample_483_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_483_phonemes.txt,l u n a s ɛ t d̪ a mʲ iː tʲ i ŋ ɹ i m aj n d a f a spn p iː ɛ m,I
./data/aligned_audio_revised/aligned_audio_sample_484.wav,./data/aligned_transcript_revised/aligned_audio_sample_484_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_484_phonemes.txt,l u n a d aw n l əw d ʋ ɪ n ɖ oː z ɐ p d ej t,I
./data/aligned_audio_revised/aligned_audio_sample_485.wav,./data/aligned_transcript_revised/aligned_audio_sample_485_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_485_phonemes.txt,l u n a ʋ i tʃ d ej i z ʈ ə ɖ eː,I
./data/aligned_audio_revised/aligned_audio_sample_486.wav,./data/aligned_transcript_revised/aligned_audio_sample_486_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_486_phonemes.txt,l u n a a d a n v ɛ n t ə m ɑ cʰ æ l ə n d ɚ,I
./data/aligned_audio_revised/aligned_audio_sample_487.wav,./data/aligned_transcript_revised/aligned_audio_sample_487_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_487_phonemes.txt,l u n a ʈ eː k a n əw t,I
./data/aligned_audio_revised/aligned_audio_sample_488.wav,./data/aligned_transcript_revised/aligned_audio_sample_488_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_488_phonemes.txt,c ɹ iː e t a ɲ uː d ɑ c ʊ m ə n t l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_489.wav,./data/aligned_transcript_revised/aligned_audio_sample_489_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_489_phonemes.txt,l u n a s ɛ t a ʈ aj m ə f a spn mʲ i ɲ i t s,I
./data/aligned_audio_revised/aligned_audio_sample_490.wav,./data/aligned_transcript_revised/aligned_audio_sample_490_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_490_phonemes.txt,əw p ə n s ɛ tʲ i ŋ ɡ z l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_491.wav,./data/aligned_transcript_revised/aligned_audio_sample_491_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_491_phonemes.txt,l u n a ʈ ɜː n a n d a k m əw d,I
./data/aligned_audio_revised/aligned_audio_sample_492.wav,./data/aligned_transcript_revised/aligned_audio_sample_492_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_492_phonemes.txt,ç e l u n a tʃ ɛ k f a s ɪ s t ə m ɐ p d ej t s,I
./data/aligned_audio_revised/aligned_audio_sample_493.wav,./data/aligned_transcript_revised/aligned_audio_sample_493_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_493_phonemes.txt,l u n a dʲ i s e b ʊ ɫ ʋ aj f aj,I
./data/aligned_audio_revised/aligned_audio_sample_494.wav,./data/aligned_transcript_revised/aligned_audio_sample_494_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_494_phonemes.txt,ç e l u n a ʈ ɜː n a n ð a b l ʉ tʰ ʉ θ m əw d,I
./data/aligned_audio_revised/aligned_audio_sample_495.wav,./data/aligned_transcript_revised/aligned_audio_sample_495_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_495_phonemes.txt,l u n a k ə n ɛ k ʈ ə spn h ɑ t s p ɑ t,I
./data/aligned_audio_revised/aligned_audio_sample_496.wav,./data/aligned_transcript_revised/aligned_audio_sample_496_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_496_phonemes.txt,ʃ ɐ d aw n d̪ a k ə m pʲ ʉː ʈ ə l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_497.wav,./data/aligned_transcript_revised/aligned_audio_sample_497_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_497_phonemes.txt,ç e l u n a ɡ ʉː ɡ ə l n ɒ ɹ w iː dʒ ə n b l a k m ɛ t a ɫ f a ɛ mʲ iː,B
./data/aligned_audio_revised/aligned_audio_sample_498.wav,./data/aligned_transcript_revised/aligned_audio_sample_498_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_498_phonemes.txt,əw p ə n m aj k ɹ ɔ s ɔ f t ɛ k s ɛ ɫ l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_499.wav,./data/aligned_transcript_revised/aligned_audio_sample_499_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_499_phonemes.txt,l u n a əw p ə n ʈ ɑː s k m a ɲ i dʒ a,B
./data/aligned_audio_revised/aligned_audio_sample_500.wav,./data/aligned_transcript_revised/aligned_audio_sample_500_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_500_phonemes.txt,əw p ə n k ə m ɑː n ɖ p ɹ ɑ m p t,I
./data/aligned_audio_revised/aligned_audio_sample_501.wav,./data/aligned_transcript_revised/aligned_audio_sample_501_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_501_phonemes.txt,ʋ ɒ ʈ d ɐ z i n f l a m e ʃ ɔ n mʲ iː n l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_502.wav,./data/aligned_transcript_revised/aligned_audio_sample_502_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_502_phonemes.txt,ç e l u n a k ɒː l m ɒ m a n ʋ ɒ ʈ s a p,B
./data/aligned_audio_revised/aligned_audio_sample_503.wav,./data/aligned_transcript_revised/aligned_audio_sample_503_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_503_phonemes.txt,l u n a p l e spn b aj d aj s ɛ c ʃ ɔ n a n j ʉ tʰ ʉ b,B
./data/aligned_audio_revised/aligned_audio_sample_504.wav,./data/aligned_transcript_revised/aligned_audio_sample_504_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_504_phonemes.txt,ç e l u n a k l əw s d̪ i s a p l ə c eː ʃ ə n,B
./data/aligned_audio_revised/aligned_audio_sample_505.wav,./data/aligned_transcript_revised/aligned_audio_sample_505_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_505_phonemes.txt,ç e l u n a mʲ ɪ n ə m aj z k ə ɹ ə n ʋ ɪ n oː,B
./data/aligned_audio_revised/aligned_audio_sample_506.wav,./data/aligned_transcript_revised/aligned_audio_sample_506_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_506_phonemes.txt,ç e l u n a i ɲ c ɹ iː s d̪ a s c ɹ iː n b ɹ aj t n ə s,B
./data/aligned_audio_revised/aligned_audio_sample_507.wav,./data/aligned_transcript_revised/aligned_audio_sample_507_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_507_phonemes.txt,p ə ʈ ð a k ə m pʲ ʉː ʈ ə ə s ʎ i p l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_508.wav,./data/aligned_transcript_revised/aligned_audio_sample_508_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_508_phonemes.txt,d ə ʎ iː t f ɒ ɹ ɛ n s ɪ k m ə dʲ ɪ s ɪ n a s aj n m ɛ n t l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_509.wav,./data/aligned_transcript_revised/aligned_audio_sample_509_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_509_phonemes.txt,c ɹ iː e t a f əw ɫ d ə n e m d spn a n spn l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_510.wav,./data/aligned_transcript_revised/aligned_audio_sample_510_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_510_phonemes.txt,ɹ ɪ ɲ eː m f ɒ ɹ ɛ n s ɪ k m ə dʲ ɪ s ɪ n ə m ə dʲ ɪ s ɪ n a s aj n m ɛ n t l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_511.wav,./data/aligned_transcript_revised/aligned_audio_sample_511_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_511_phonemes.txt,l u n a m uː v f əw ɫ d ə ɟ ɹ i n d ej a l b ə m ə d aw n l əw d z,B
./data/aligned_audio_revised/aligned_audio_sample_512.wav,./data/aligned_transcript_revised/aligned_audio_sample_512_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_512_phonemes.txt,l u n a spn d̪ a f əw ɫ d ə b a t m a n spn s i tʲ i,B
./data/aligned_audio_revised/aligned_audio_sample_513.wav,./data/aligned_transcript_revised/aligned_audio_sample_513_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_513_phonemes.txt,ɡ əw ə d̪ a ʋ ɛ p s aj ʈ spn l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_514.wav,./data/aligned_transcript_revised/aligned_audio_sample_514_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_514_phonemes.txt,c ʎ i a b ɹ aw z a i s t ɔ ɹ i l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_515.wav,./data/aligned_transcript_revised/aligned_audio_sample_515_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_515_phonemes.txt,ɐ n d ʉː d̪ a l a s t a c ʃ ɔ n l u n a,B
./data/aligned_audio_revised/aligned_audio_sample_516.wav,./data/aligned_transcript_revised/aligned_audio_sample_516_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_516_phonemes.txt,l u n a s e v d̪ i s f aj l,B
./data/aligned_audio_revised/aligned_audio_sample_517.wav,./data/aligned_transcript_revised/aligned_audio_sample_517_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_517_phonemes.txt,ʈ ɛ l ɛ mʲ iː a dʒ əw k,B
